DriverNumber,Driver,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,TrackStatus,IsPersonalBest,IsAccurate,RaceNumber,Year,EventName
24,ZHO,4.0,96.526,36.001,30.359,30.166,MEDIUM,4.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,5.0,96.238,35.861,30.252,30.125,MEDIUM,5.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,6.0,97.072,35.967,30.415,30.69,MEDIUM,6.0,1.0,12,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,10.0,98.417,37.871,30.292,30.254,MEDIUM,10.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,11.0,95.695,35.805,30.006,29.884,MEDIUM,11.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,12.0,94.998,35.228,29.896,29.874,MEDIUM,12.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,13.0,95.355,35.518,29.938,29.899,MEDIUM,13.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,14.0,96.658,36.466,29.899,30.293,MEDIUM,14.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,15.0,96.053,35.646,30.059,30.348,MEDIUM,15.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,16.0,96.065,35.904,29.92,30.241,MEDIUM,16.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,17.0,95.882,35.909,29.916,30.057,MEDIUM,17.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,18.0,95.466,35.43,30.013,30.023,MEDIUM,18.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,19.0,95.407,35.361,30.027,30.019,MEDIUM,19.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,20.0,95.087,35.247,29.912,29.928,MEDIUM,20.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,21.0,95.399,35.37,29.931,30.098,MEDIUM,21.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,22.0,95.158,35.125,29.952,30.081,MEDIUM,22.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,23.0,95.296,35.253,29.933,30.11,MEDIUM,23.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,24.0,95.145,35.242,29.865,30.038,MEDIUM,24.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,25.0,95.145,35.278,29.815,30.052,MEDIUM,25.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,26.0,95.036,35.26,29.824,29.952,MEDIUM,26.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,27.0,95.002,35.17,29.729,30.103,MEDIUM,27.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,28.0,94.879,35.104,29.726,30.049,MEDIUM,28.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,29.0,94.99,35.142,29.83,30.018,MEDIUM,29.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,30.0,94.885,35.153,29.709,30.023,MEDIUM,30.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,31.0,94.8,34.983,29.738,30.079,MEDIUM,31.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,32.0,94.631,34.972,29.732,29.927,MEDIUM,32.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,33.0,94.679,35.023,29.741,29.915,MEDIUM,33.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,34.0,94.65,34.981,29.728,29.941,MEDIUM,34.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,35.0,94.405,34.813,29.624,29.968,MEDIUM,35.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,36.0,94.282,34.747,29.596,29.939,MEDIUM,36.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,37.0,94.132,34.806,29.49,29.836,MEDIUM,37.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,38.0,93.914,34.602,29.446,29.866,MEDIUM,38.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,39.0,93.915,34.674,29.444,29.797,MEDIUM,39.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,40.0,93.736,34.604,29.283,29.849,MEDIUM,40.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,43.0,93.047,34.276,29.221,29.55,SOFT,2.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,44.0,92.77,34.167,29.203,29.4,SOFT,3.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,45.0,92.857,34.219,29.221,29.417,SOFT,4.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,46.0,92.874,34.126,29.24,29.508,SOFT,5.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,47.0,93.207,34.497,29.254,29.456,SOFT,6.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,48.0,92.761,34.272,28.992,29.497,SOFT,7.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
24,ZHO,49.0,92.208,33.892,28.979,29.337,SOFT,8.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,2.0,97.836,37.559,30.401,29.876,MEDIUM,2.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,3.0,96.382,36.146,30.285,29.951,MEDIUM,3.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,4.0,96.231,35.786,30.354,30.091,MEDIUM,4.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,5.0,95.723,35.486,30.198,30.039,MEDIUM,5.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,6.0,96.398,35.701,30.239,30.458,MEDIUM,6.0,1.0,12,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,10.0,97.796,37.449,30.017,30.33,MEDIUM,10.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,11.0,94.864,35.558,29.716,29.59,MEDIUM,11.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,12.0,94.605,35.112,29.784,29.709,MEDIUM,12.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,13.0,95.367,35.322,29.978,30.067,MEDIUM,13.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,14.0,96.481,36.334,30.027,30.12,MEDIUM,14.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,15.0,95.495,35.314,30.054,30.127,MEDIUM,15.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,16.0,95.153,35.134,29.939,30.08,MEDIUM,16.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,17.0,95.205,35.144,29.975,30.086,MEDIUM,17.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,18.0,95.687,35.228,30.008,30.451,MEDIUM,18.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,19.0,95.174,35.076,29.99,30.108,MEDIUM,19.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,20.0,95.067,35.019,30.032,30.016,MEDIUM,20.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,21.0,96.369,36.167,30.13,30.072,MEDIUM,21.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,22.0,95.358,35.191,30.086,30.081,MEDIUM,22.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,23.0,94.816,34.99,29.832,29.994,MEDIUM,23.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,24.0,94.843,34.948,29.851,30.044,MEDIUM,24.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,25.0,94.725,34.835,29.843,30.047,MEDIUM,25.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,26.0,94.694,34.909,29.843,29.942,MEDIUM,26.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,27.0,94.704,34.882,29.78,30.042,MEDIUM,27.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,28.0,94.482,34.779,29.72,29.983,MEDIUM,28.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,29.0,94.235,34.681,29.696,29.858,MEDIUM,29.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,30.0,94.307,34.693,29.632,29.982,MEDIUM,30.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,31.0,94.182,34.648,29.597,29.937,MEDIUM,31.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,32.0,93.999,34.55,29.619,29.83,MEDIUM,32.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,35.0,93.106,34.267,29.275,29.564,HARD,2.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,36.0,93.015,34.214,29.216,29.585,HARD,3.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,37.0,93.248,34.457,29.25,29.541,HARD,4.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,38.0,93.153,34.298,29.309,29.546,HARD,5.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,39.0,93.045,34.246,29.26,29.539,HARD,6.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,40.0,92.932,34.275,29.18,29.477,HARD,7.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,41.0,92.84,34.206,29.15,29.484,HARD,8.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,42.0,92.592,34.091,29.11,29.391,HARD,9.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,43.0,92.752,34.046,29.121,29.585,HARD,10.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,44.0,92.636,34.039,29.187,29.41,HARD,11.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,45.0,92.493,34.018,29.048,29.427,HARD,12.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,46.0,92.43,33.923,29.144,29.363,HARD,13.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,47.0,92.379,33.912,28.976,29.491,HARD,14.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,48.0,92.52,34.149,29.026,29.345,HARD,15.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
27,HUL,49.0,92.366,34.024,29.035,29.307,HARD,16.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
27,HUL,50.0,93.081,34.241,29.278,29.562,HARD,17.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,2.0,98.035,37.42,30.467,30.148,MEDIUM,2.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
3,RIC,3.0,96.766,36.44,30.303,30.023,MEDIUM,3.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
3,RIC,4.0,96.271,35.734,30.292,30.245,MEDIUM,4.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
3,RIC,5.0,95.699,35.461,30.256,29.982,MEDIUM,5.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
3,RIC,6.0,95.847,35.463,30.075,30.309,MEDIUM,6.0,1.0,12,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,10.0,99.99,38.26,31.032,30.698,HARD,3.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,11.0,96.819,36.633,30.266,29.92,HARD,4.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,12.0,96.095,35.792,30.336,29.967,HARD,5.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,13.0,96.337,35.538,30.714,30.085,HARD,6.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,14.0,95.606,35.562,30.218,29.826,HARD,7.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
3,RIC,15.0,95.466,35.33,30.18,29.956,HARD,8.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
3,RIC,16.0,95.805,35.48,30.212,30.113,HARD,9.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,17.0,96.267,35.974,30.31,29.983,HARD,10.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,18.0,96.093,35.958,30.173,29.962,HARD,11.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,19.0,95.853,35.819,30.112,29.922,HARD,12.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,20.0,96.073,35.843,29.937,30.293,HARD,13.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,21.0,96.779,36.83,29.973,29.976,HARD,14.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,22.0,96.433,36.561,29.903,29.969,HARD,15.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,23.0,95.855,35.877,30.007,29.971,HARD,16.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,24.0,94.935,35.091,29.843,30.001,HARD,17.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
3,RIC,25.0,94.739,35.044,29.885,29.81,HARD,18.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
3,RIC,26.0,94.973,35.025,29.981,29.967,HARD,19.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,27.0,95.648,35.583,30.098,29.967,HARD,20.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,28.0,95.285,35.502,29.959,29.824,HARD,21.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,29.0,95.649,35.595,30.2,29.854,HARD,22.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,30.0,95.608,35.466,30.276,29.866,HARD,23.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,31.0,95.433,35.565,30.106,29.762,HARD,24.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,32.0,95.804,35.768,30.303,29.733,HARD,25.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,33.0,95.753,36.095,30.076,29.582,HARD,26.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,34.0,95.25,35.588,29.868,29.794,HARD,27.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,35.0,94.658,35.174,29.822,29.662,HARD,28.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
3,RIC,36.0,94.92,35.342,29.868,29.71,HARD,29.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,37.0,94.125,34.931,29.642,29.552,HARD,30.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
3,RIC,38.0,93.821,34.776,29.527,29.518,HARD,31.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
3,RIC,39.0,93.974,34.822,29.556,29.596,HARD,32.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,40.0,93.494,34.721,29.372,29.401,HARD,33.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
3,RIC,41.0,94.574,35.343,29.67,29.561,HARD,34.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,42.0,95.812,35.691,30.525,29.596,HARD,35.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,43.0,93.705,34.779,29.46,29.466,HARD,36.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,44.0,93.436,34.624,29.301,29.511,HARD,37.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
3,RIC,45.0,93.75,34.885,29.449,29.416,HARD,38.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,46.0,93.4,34.552,29.384,29.464,HARD,39.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
3,RIC,47.0,93.323,34.562,29.364,29.397,HARD,40.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
3,RIC,48.0,103.781,44.188,29.932,29.661,HARD,41.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
3,RIC,49.0,95.536,34.334,30.319,30.883,HARD,42.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,2.0,98.482,37.709,30.659,30.114,MEDIUM,2.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,3.0,96.92,36.32,30.427,30.173,MEDIUM,3.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,4.0,96.261,35.875,30.204,30.182,MEDIUM,4.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,5.0,96.003,35.727,30.153,30.123,MEDIUM,5.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,6.0,96.798,35.505,30.389,30.904,MEDIUM,6.0,1.0,12,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,10.0,99.439,38.307,30.515,30.617,HARD,3.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,11.0,95.969,36.156,30.118,29.695,HARD,4.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,12.0,95.4,35.633,29.872,29.895,HARD,5.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,13.0,95.107,35.506,29.824,29.777,HARD,6.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,14.0,95.432,35.525,30.106,29.801,HARD,7.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,15.0,95.717,35.792,30.026,29.899,HARD,8.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,16.0,96.245,36.319,29.994,29.932,HARD,9.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,17.0,97.264,36.819,30.101,30.344,HARD,10.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,18.0,95.436,35.655,29.942,29.839,HARD,11.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,19.0,95.152,35.53,29.911,29.711,HARD,12.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,20.0,95.02,35.44,29.871,29.709,HARD,13.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,21.0,94.925,35.383,29.841,29.701,HARD,14.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,22.0,95.218,35.49,29.92,29.808,HARD,15.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,23.0,96.216,36.275,30.09,29.851,HARD,16.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,24.0,96.124,36.07,30.165,29.889,HARD,17.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,25.0,96.373,36.401,29.926,30.046,HARD,18.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,26.0,96.331,36.625,29.868,29.838,HARD,19.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,27.0,96.399,36.41,30.212,29.777,HARD,20.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,28.0,95.884,36.049,30.157,29.678,HARD,21.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,29.0,95.305,35.624,29.785,29.896,HARD,22.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,30.0,96.117,36.326,29.891,29.9,HARD,23.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,31.0,95.912,36.31,29.779,29.823,HARD,24.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,32.0,95.709,36.228,29.665,29.816,HARD,25.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,33.0,95.753,36.304,29.67,29.779,HARD,26.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,34.0,94.087,35.063,29.492,29.532,HARD,27.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,35.0,94.061,35.081,29.409,29.571,HARD,28.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,36.0,93.799,34.881,29.369,29.549,HARD,29.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,37.0,93.81,34.845,29.517,29.448,HARD,30.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,38.0,93.845,34.643,29.442,29.76,HARD,31.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,39.0,94.047,34.721,29.501,29.825,HARD,32.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,40.0,93.716,34.6,29.347,29.769,HARD,33.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,41.0,93.711,34.532,29.502,29.677,HARD,34.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,42.0,93.633,34.532,29.461,29.64,HARD,35.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,43.0,94.59,35.359,29.6,29.631,HARD,36.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,44.0,93.871,34.803,29.467,29.601,HARD,37.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,45.0,93.643,34.713,29.349,29.581,HARD,38.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,46.0,93.757,34.502,29.533,29.722,HARD,39.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,47.0,95.294,34.722,29.585,30.987,HARD,40.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
31,OCO,48.0,93.481,34.57,29.352,29.559,HARD,41.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
31,OCO,49.0,93.813,34.63,29.521,29.662,HARD,42.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,2.0,97.415,37.634,29.937,29.844,SOFT,2.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,3.0,95.515,35.728,30.062,29.725,SOFT,3.0,1.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,4.0,95.645,35.862,30.067,29.716,SOFT,4.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,5.0,95.593,35.766,30.04,29.787,SOFT,5.0,1.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,6.0,96.122,35.873,30.007,30.242,SOFT,6.0,1.0,12,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,10.0,98.427,37.734,30.418,30.275,HARD,3.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,11.0,95.645,35.816,30.052,29.777,HARD,4.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,12.0,94.907,35.377,29.858,29.672,HARD,5.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,13.0,95.153,35.641,29.885,29.627,HARD,6.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,14.0,95.479,35.53,30.013,29.936,HARD,7.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,15.0,95.118,35.174,29.998,29.946,HARD,8.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,16.0,94.715,35.076,29.878,29.761,HARD,9.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,17.0,94.681,34.949,29.85,29.882,HARD,10.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,18.0,95.27,35.543,29.795,29.932,HARD,11.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,19.0,95.616,35.914,29.887,29.815,HARD,12.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,20.0,94.828,35.453,29.793,29.582,HARD,13.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,21.0,94.368,34.628,29.902,29.838,HARD,14.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,22.0,94.559,34.844,29.851,29.864,HARD,15.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,23.0,94.128,34.668,29.649,29.811,HARD,16.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,24.0,93.966,34.503,29.637,29.826,HARD,17.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,25.0,93.924,34.546,29.619,29.759,HARD,18.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,26.0,93.788,34.447,29.616,29.725,HARD,19.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,27.0,93.808,34.562,29.549,29.697,HARD,20.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,28.0,93.639,34.428,29.472,29.739,HARD,21.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,29.0,93.379,34.35,29.366,29.663,HARD,22.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,30.0,93.771,34.425,29.502,29.844,HARD,23.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,31.0,93.446,34.401,29.339,29.706,HARD,24.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,32.0,93.086,34.056,29.388,29.642,HARD,25.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,33.0,93.551,34.36,29.499,29.692,HARD,26.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,34.0,93.256,34.378,29.319,29.559,HARD,27.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,35.0,93.266,34.206,29.525,29.535,HARD,28.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,36.0,93.053,34.127,29.387,29.539,HARD,29.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,37.0,93.052,34.129,29.377,29.546,HARD,30.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,38.0,92.708,34.037,29.216,29.455,HARD,31.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,39.0,92.756,33.924,29.286,29.546,HARD,32.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,40.0,92.607,33.945,29.292,29.37,HARD,33.0,2.0,1,True,True,2,2024,Saudi Arabian Grand Prix
38,BEA,41.0,92.691,34.036,29.221,29.434,HARD,34.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
38,BEA,42.0,92.656,33.968,29.224,29.464,HARD,35.0,2.0,1,False,True,2,2024,Saudi Arabian Grand Prix
